aed,aud,bnd,cad,chf,cny,egp,eur,gbp,hkd,idr,inr,jpy,khr,krw,mmk,npr,nzd,php,pkr,sar,sgd,thb,twd,usd,vnd,xdr,date
,,,,2.9603,,,4.6232,6.9156,0.487424,,,0.03599,,,,,,,,,2.2528,,,3.8,,,2004-03-30
,,,,2.97,,,4.6339,6.9493,0.487401,,,0.036024,,,,,,,,,2.2619,,,3.8,,,2004-03-31
,,,,2.9967,,,4.6685,7.0028,0.487734,,,0.03646,,,,,,,,,2.2701,,,3.8,,,2004-04-01
,,,,3.0066,,,4.6948,7.0522,0.487948,,,0.036568,,,,,,,,,2.2748,,,3.8,,,2004-04-02
,,,,2.9394,,,4.5998,6.9541,0.487995,,,0.036395,,,,,,,,,2.2681,,,3.8,,,2004-04-05
,,,,2.9138,,,4.5641,6.9348,0.487686,,,0.036005,,,,,,,,,2.2584,,,3.8,,,2004-04-06
,,,,2.9446,,,4.5956,6.993,0.48752,,,0.035837,,,,,,,,,2.2589,,,3.8,,,2004-04-07
,,,,2.978,,,4.6275,6.9979,0.487496,,,0.035986,,,,,,,,,2.2686,,,3.8,,,2004-04-08
,,,,2.9665,,,4.5977,6.9638,0.487424,,,0.035641,,,,,,,,,2.265,,,3.8,,,2004-04-09
,,,,2.956,,,4.5851,6.9638,0.487424,,,0.035726,,,,,,,,,2.2763,,,3.8,,,2004-04-12
,,,,2.9586,,,4.583,6.9832,0.487567,,,0.036118,,,,,,,,,2.2815,,,3.8,,,2004-04-13
,,,,2.9163,,,4.529,6.8966,0.487424,,,0.035552,,,,,,,,,2.2722,,,3.8,,,2004-04-14
,,,,2.9274,,,4.5126,6.7843,0.487282,,,0.034925,,,,,,,,,2.263,,,3.8,,,2004-04-16
,,,,2.9394,,,4.562,6.8446,0.487282,,,0.035216,,,,,,,,,2.2645,,,3.8,,,2004-04-19
,,,,2.8935,,,4.5004,6.7705,0.487258,,,0.034967,,,,,,,,,2.2517,,,3.8,,,2004-04-21
,,,,2.8918,,,4.4964,6.7295,0.487234,,,0.034711,,,,,,,,,2.2411,,,3.8,,,2004-04-22
,,,,2.9019,,,4.5228,6.734,0.487234,,,0.034602,,,,,,,,,2.2361,,,3.8,,,2004-04-23
,,,,2.8744,,,4.4703,6.7114,0.487234,,,0.034768,,,,,,,,,2.2376,,,3.8,,,2004-04-26
,,,,2.907,,,4.5065,6.7843,0.487234,,,0.034972,,,,,,,,,2.2391,,,3.8,,,2004-04-27
,,,,2.9274,,,4.531,6.812,0.487211,,,0.034741,,,,,,,,,2.2406,,,3.8,,,2004-04-28
,,,,2.907,,,4.4924,6.7204,0.487211,,,0.034481,,,,,,,,,2.2361,,,3.8,,,2004-04-29
,,,,2.9438,,,4.5434,6.734,0.487187,,,0.034447,,,,,,,,,2.2272,,,3.8,,,2004-04-30
,,,,2.9727,,,4.6083,6.8353,0.487187,,,0.03473,,,,,,,,,2.2452,,,3.8,,,2004-05-05
,,,,2.9771,,,4.6168,6.8027,0.487211,,,0.034918,,,,,,,,,2.2512,,,3.8,,,2004-05-06
,,,,2.9551,,,4.5893,6.8166,0.487211,,,0.034494,,,,,,,,,2.2472,,,3.8,,,2004-05-07
,,,,2.9146,,,4.5106,6.7797,0.487211,,,0.033718,,,,,,,,,2.2242,,,3.8,,,2004-05-10
,,,,2.9283,,,4.5106,6.7476,0.487187,,,0.033467,,,,,,,,,2.2046,,,3.8,,,2004-05-11
,,,,2.9265,,,4.5025,6.6845,0.487187,,,0.03371,,,,,,,,,2.2124,,,3.8,,,2004-05-12
,,,,2.9403,,,4.531,6.7385,0.487187,,,0.033576,,,,,,,,,2.2134,,,3.8,,,2004-05-13
,,,,2.9189,,,4.4903,6.6934,0.487211,,,0.033198,,,,,,,,,2.2026,,,3.8,,,2004-05-14
,,,,2.9394,,,4.5269,6.6934,0.487187,,,0.033297,,,,,,,,,2.2051,,,3.8,,,2004-05-17
,,,,2.9709,,,4.562,6.7159,0.487187,,,0.033234,,,,,,,,,2.2012,,,3.8,,,2004-05-18
,,,,2.9586,,,4.5393,6.7069,0.487187,,,0.033352,,,,,,,,,2.2046,,,3.8,,,2004-05-19
,,,,2.9718,,,4.562,6.7751,0.487852,,,0.033609,,,,,,,,,2.2129,,,3.8,,,2004-05-20
,,,,2.9577,,,4.5475,6.7476,0.487638,,,0.033695,,,,,,,,,2.2134,,,3.8,,,2004-05-21
,,,,2.963,,,4.5496,6.7889,0.487662,,,0.033836,,,,,,,,,2.2143,,,3.8,,,2004-05-24
,,,,2.9709,,,4.562,6.812,0.487543,,,0.033609,,,,,,,,,2.209,,,3.8,,,2004-05-25
,,,,2.9878,,,4.6019,6.8871,0.487496,,,0.034012,,,,,,,,,2.2198,,,3.8,,,2004-05-26
,,,,2.986,,,4.5956,6.8871,0.487543,,,0.033919,,,,,,,,,2.2202,,,3.8,,,2004-05-27
,,,,3.0525,,,4.662,6.9784,0.487567,,,0.034298,,,,,,,,,2.2361,,,3.8,,,2004-05-28
,,,,3.0358,,,4.6425,6.9735,0.487591,,,0.034528,,,,,,,,,2.2371,,,3.8,,,2004-05-31
,,,,3.0257,,,4.6232,6.9493,0.487543,,,0.034601,,,,,,,,,2.2331,,,3.8,,,2004-06-01
,,,,3.0469,,,4.6533,6.993,0.487377,,,0.034366,,,,,,,,,2.2287,,,3.8,,,2004-06-02
,,,,3.0395,,,4.6425,6.9881,0.487424,,,0.0342,,,,,,,,,2.2212,,,3.8,,,2004-06-04
,,,,3.0731,,,4.6816,7.0126,0.487401,,,0.03431,,,,,,,,,2.2267,,,3.8,,,2004-06-07
,,,,3.0656,,,4.6707,6.9881,0.48752,,,0.034635,,,,,,,,,2.2302,,,3.8,,,2004-06-08
,,,,3.0684,,,4.6577,6.9881,0.48752,,,0.034635,,,,,,,,,2.2282,,,3.8,,,2004-06-09
,,,,3.0257,,,4.5767,6.9444,0.487448,,,0.034453,,,,,,,,,2.2173,,,3.8,,,2004-06-10
,,,,3.0441,,,4.5893,6.9881,0.487353,,,0.034721,,,,,,,,,2.2198,,,3.8,,,2004-06-11
,,,,3.0093,,,4.5455,6.8966,0.487472,,,0.034453,,,,,,,,,2.2129,,,3.8,,,2004-06-14
,,,,3.0349,,,4.5935,6.9013,0.487306,,,0.034265,,,,,,,,,2.2075,,,3.8,,,2004-06-15
,,,,3.0404,,,4.6168,6.9638,0.487329,,,0.034759,,,,,,,,,2.2207,,,3.8,,,2004-06-16
,,,,2.9985,,,4.562,6.9396,0.487306,,,0.034498,,,,,,,,,2.2119,,,3.8,,,2004-06-17
,,,,3.0257,,,4.5683,6.9638,0.487329,,,0.03467,,,,,,,,,2.2129,,,3.8,,,2004-06-18
,,,,3.0525,,,4.6083,6.9881,0.487329,,,0.034934,,,,,,,,,2.2158,,,3.8,,,2004-06-21
,,,,3.0497,,,4.6062,6.9589,0.487234,,,0.034981,,,,,,,,,2.2056,,,3.8,,,2004-06-22
,,,,3.0432,,,4.6019,6.9156,0.487234,,,0.034912,,,,,,,,,2.2095,,,3.8,,,2004-06-23
,,,,3.0488,,,4.6189,6.9252,0.487282,,,0.035403,,,,,,,,,2.2247,,,3.8,,,2004-06-25
,,,,3.0432,,,4.6211,6.9348,0.487353,,,0.035318,,,,,,,,,2.2282,,,3.8,,,2004-06-28
,,,,3.0414,,,4.6253,6.9444,0.487282,,,0.03507,,,,,,,,,2.2178,,,3.8,,,2004-06-29
,,,,3.0048,,,4.5935,6.8729,0.487258,,,0.035083,,,,,,,,,2.2143,,,3.8,,,2004-06-30
,,,,3.0386,,,4.6296,6.9108,0.487211,,,0.035093,,,,,,,,,2.2139,,,3.8,,,2004-07-01
,,,,3.0386,,,4.6168,6.9061,0.487211,,,0.034909,,,,,,,,,2.2134,,,3.8,,,2004-07-02
,,,,3.0874,,,4.6816,6.9686,0.487234,,,0.035005,,,,,,,,,2.2198,,,3.8,,,2004-07-05
,,,,3.0722,,,4.6685,6.9979,0.487187,,,0.03481,,,,,,,,,2.2148,,,3.8,,,2004-07-07
,,,,3.0969,,,4.6992,7.0472,0.487211,,,0.035008,,,,,,,,,2.2267,,,3.8,,,2004-07-08
,,,,3.1027,,,4.7103,7.0423,0.487258,,,0.034963,,,,,,,,,2.2282,,,3.8,,,2004-07-09
,,,,3.1037,,,4.7103,7.0671,0.487258,,,0.035275,,,,,,,,,2.2361,,,3.8,,,2004-07-12
,,,,3.0912,,,4.7037,7.0621,0.487187,,,0.034934,,,,,,,,,2.2371,,,3.8,,,2004-07-13
,,,,3.0741,,,4.6838,7.0572,0.487187,,,0.034931,,,,,,,,,2.2351,,,3.8,,,2004-07-14
,,,,3.0902,,,4.7037,7.0472,0.487211,,,0.03477,,,,,,,,,2.2282,,,3.8,,,2004-07-15
,,,,3.0684,,,4.6882,7.0225,0.487187,,,0.034585,,,,,,,,,2.2242,,,3.8,,,2004-07-16
,,,,3.1027,,,4.7326,7.1276,0.487187,,,0.034944,,,,,,,,,2.2346,,,3.8,,,2004-07-19
,,,,3.0893,,,4.7237,7.0872,0.487187,,,0.035031,,,,,,,,,2.2336,,,3.8,,,2004-07-20
,,,,3.0525,,,4.6816,7.0323,0.487187,,,0.035033,,,,,,,,,2.2282,,,3.8,,,2004-07-21
,,,,3.0367,,,4.6555,6.9784,0.487211,,,0.034601,,,,,,,,,2.2148,,,3.8,,,2004-07-22
,,,,3.0414,,,4.6555,7.0028,0.487187,,,0.034582,,,,,,,,,2.2109,,,3.8,,,2004-07-23
,,,,3.003,,,4.6019,6.9686,0.487211,,,0.034575,,,,,,,,,2.2065,,,3.8,,,2004-07-26
,,,,3.0066,,,4.6168,6.9979,0.487187,,,0.034601,,,,,,,,,2.207,,,3.8,,,2004-07-27
,,,,2.9789,,,4.583,6.93,0.487187,,,0.034196,,,,,,,,,2.2017,,,3.8,,,2004-07-28
,,,,2.9806,,,4.5851,6.9348,0.487211,,,0.034027,,,,,,,,,2.2007,,,3.8,,,2004-07-29
,,,,2.9656,,,4.5725,6.9013,0.487211,,,0.033909,,,,,,,,,2.206,,,3.8,,,2004-07-30
,,,,2.9753,,,4.5746,6.9156,0.487211,,,0.034125,,,,,,,,,2.2099,,,3.8,,,2004-08-02
,,,,2.9718,,,4.5725,6.9444,0.487187,,,0.034372,,,,,,,,,2.2139,,,3.8,,,2004-08-03
,,,,2.9709,,,4.5809,6.9348,0.487211,,,0.03435,,,,,,,,,2.2095,,,3.8,,,2004-08-04
,,,,2.978,,,4.5788,6.9348,0.487211,,,0.034177,,,,,,,,,2.2075,,,3.8,,,2004-08-05
,,,,2.9797,,,4.5809,6.9252,0.487187,,,0.034001,,,,,,,,,2.2046,,,3.8,,,2004-08-06
,,,,3.034,,,4.6642,7.0028,0.487401,,,0.034434,,,,,,,,,2.2143,,,3.8,,,2004-08-09
,,,,3.0303,,,4.662,6.9979,0.487234,,,0.034339,,,,,,,,,2.2173,,,3.8,,,2004-08-10
,,,,3.0102,,,4.649,6.9493,0.487258,,,0.034162,,,,,,,,,2.2163,,,3.8,,,2004-08-11
,,,,3.0148,,,4.6468,6.9589,0.487329,,,0.034347,,,,,,,,,2.2222,,,3.8,,,2004-08-12
,,,,3.0248,,,4.6533,6.9252,0.487258,,,0.034027,,,,,,,,,2.2129,,,3.8,,,2004-08-13
,,,,3.0656,,,4.6992,7.0028,0.487234,,,0.034327,,,,,,,,,2.2143,,,3.8,,,2004-08-16
,,,,3.0637,,,4.697,6.993,0.487211,,,0.03438,,,,,,,,,2.2168,,,3.8,,,2004-08-17
,,,,3.0506,,,4.6882,6.9493,0.487187,,,0.034553,,,,,,,,,2.2178,,,3.8,,,2004-08-18
,,,,3.0525,,,4.6904,6.9252,0.487234,,,0.034727,,,,,,,,,2.2202,,,3.8,,,2004-08-19
,,,,3.0581,,,4.6992,6.9589,0.487211,,,0.034724,,,,,,,,,2.2217,,,3.8,,,2004-08-20
,,,,3.0312,,,4.6729,6.8918,0.487234,,,0.034748,,,,,,,,,2.2262,,,3.8,,,2004-08-23
,,,,2.9949,,,4.6147,6.8681,0.487187,,,0.034604,,,,,,,,,2.2227,,,3.8,,,2004-08-24
,,,,2.9806,,,4.5851,6.812,0.487187,,,0.034698,,,,,,,,,2.2198,,,3.8,,,2004-08-25
,,,,2.9806,,,4.5872,6.8213,0.487187,,,0.034533,,,,,,,,,2.2198,,,3.8,,,2004-08-26
,,,,2.9869,,,4.5998,6.8259,0.487187,,,0.03466,,,,,,,,,2.2193,,,3.8,,,2004-08-27
,,,,2.9621,,,4.562,6.8027,0.487187,,,0.034588,,,,,,,,,2.2178,,,3.8,,,2004-08-30
,,,,3.003,,,4.6318,6.854,0.487187,,,0.034821,,,,,,,,,2.2207,,,3.8,,,2004-09-01
,,,,3.0148,,,4.6318,6.812,0.487211,,,0.034697,,,,,,,,,2.2267,,,3.8,,,2004-09-02
,,,,3.0111,,,4.6189,6.8027,0.487282,,,0.034676,,,,,,,,,2.2306,,,3.8,,,2004-09-03
,,,,2.9913,,,4.583,6.7476,0.487187,,,0.034388,,,,,,,,,2.2292,,,3.8,,,2004-09-06
,,,,2.9895,,,4.583,6.7659,0.487187,,,0.034516,,,,,,,,,2.2306,,,3.8,,,2004-09-07
,,,,2.9958,,,4.5977,6.7522,0.487187,,,0.034727,,,,,,,,,2.2351,,,3.8,,,2004-09-08
,,,,3.0157,,,4.6318,6.7935,0.487234,,,0.034768,,,,,,,,,2.2401,,,3.8,,,2004-09-09
,,,,3.0166,,,4.6447,6.7935,0.487234,,,0.034538,,,,,,,,,2.2371,,,3.8,,,2004-09-10
,,,,3.0202,,,4.662,6.8306,0.487211,,,0.034689,,,,,,,,,2.2376,,,3.8,,,2004-09-13
,,,,3.0184,,,4.6577,6.8306,0.487187,,,0.034525,,,,,,,,,2.2396,,,3.8,,,2004-09-14
,,,,3.0184,,,4.6533,6.8213,0.487282,,,0.03466,,,,,,,,,2.2497,,,3.8,,,2004-09-15
,,,,2.9931,,,4.6189,6.7568,0.487211,,,0.034566,,,,,,,,,2.2492,,,3.8,,,2004-09-16
,,,,2.9958,,,4.6318,6.8166,0.487211,,,0.034695,,,,,,,,,2.2512,,,3.8,,,2004-09-17
,,,,2.9904,,,4.6211,6.8027,0.487234,,,0.034513,,,,,,,,,2.2467,,,3.8,,,2004-09-20
,,,,2.9878,,,4.6275,6.7843,0.487187,,,0.034544,,,,,,,,,2.2472,,,3.8,,,2004-09-21
,,,,3.0285,,,4.6816,6.8259,0.487187,,,0.034602,,,,,,,,,2.2517,,,3.8,,,2004-09-22
,,,,3.0166,,,4.6598,6.8166,0.487258,,,0.034319,,,,,,,,,2.2381,,,3.8,,,2004-09-23
,,,,3.0148,,,4.6642,6.8259,0.487234,,,0.034349,,,,,,,,,2.2437,,,3.8,,,2004-09-24
,,,,3.0139,,,4.6685,6.8634,0.487234,,,0.034353,,,,,,,,,2.2487,,,3.8,,,2004-09-27
,,,,3.013,,,4.6707,6.8776,0.487234,,,0.034173,,,,,,,,,2.2452,,,3.8,,,2004-09-28
,,,,3.0148,,,4.6795,6.8871,0.487234,,,0.034116,,,,,,,,,2.2401,,,3.8,,,2004-09-29
,,,,3.0157,,,4.686,6.8399,0.487258,,,0.03423,,,,,,,,,2.2472,,,3.8,,,2004-09-30
,,,,3.0488,,,4.7214,6.8871,0.487353,,,0.034519,,,,,,,,,2.2533,,,3.8,,,2004-10-01
,,,,3.0331,,,4.7037,6.812,0.487258,,,0.034264,,,,,,,,,2.2543,,,3.8,,,2004-10-04
,,,,3.0012,,,4.6642,6.7843,0.487258,,,0.034285,,,,,,,,,2.2543,,,3.8,,,2004-10-05
,,,,3.0111,,,4.6816,6.7751,0.487282,,,0.03418,,,,,,,,,2.2533,,,3.8,,,2004-10-06
,,,,3.003,,,4.6664,6.7613,0.487306,,,0.034142,,,,,,,,,2.2457,,,3.8,,,2004-10-07
,,,,3.0066,,,4.6707,6.7705,0.487306,,,0.034176,,,,,,,,,2.2487,,,3.8,,,2004-10-08
,,,,3.0395,,,4.7125,6.8213,0.487829,,,0.034692,,,,,,,,,2.2568,,,3.8,,,2004-10-11
,,,,3.0331,,,4.697,6.8166,0.487686,,,0.034654,,,,,,,,,2.2573,,,3.8,,,2004-10-12
,,,,3.023,,,4.6795,6.8027,0.487591,,,0.034664,,,,,,,,,2.2568,,,3.8,,,2004-10-13
,,,,3.0294,,,4.6838,6.8166,0.487591,,,0.03461,,,,,,,,,2.2548,,,3.8,,,2004-10-14
,,,,3.0534,,,4.7081,6.8259,0.487734,,,0.03466,,,,,,,,,2.2578,,,3.8,,,2004-10-15
,,,,3.0817,,,4.7416,6.8587,0.487876,,,0.034781,,,,,,,,,2.265,,,3.8,,,2004-10-18
,,,,3.0807,,,4.7393,6.8259,0.487734,,,0.034735,,,,,,,,,2.2614,,,3.8,,,2004-10-19
,,,,3.0902,,,4.7551,6.8446,0.487852,,,0.035021,,,,,,,,,2.2696,,,3.8,,,2004-10-20
,,,,3.1182,,,4.7916,6.9444,0.487948,,,0.035314,,,,,,,,,2.2696,,,3.8,,,2004-10-22
,,,,3.1636,,,4.852,6.9784,0.488091,,,0.035569,,,,,,,,,2.2852,,,3.8,,,2004-10-25
,,,,3.1726,,,4.8591,6.993,0.488568,,,0.035569,,,,,,,,,2.2831,,,3.8,,,2004-10-26
,,,,3.1616,,,4.8473,6.9735,0.488281,,,0.035582,,,,,,,,,2.2826,,,3.8,,,2004-10-27
,,,,3.1636,,,4.8426,6.9589,0.488591,,,0.035783,,,,,,,,,2.2847,,,3.8,,,2004-10-29
,,,,3.1827,,,4.8662,6.9881,0.488329,,,0.035852,,,,,,,,,2.2857,,,3.8,,,2004-11-01
,,,,3.1596,,,4.8403,6.9638,0.488448,,,0.035713,,,,,,,,,2.281,,,3.8,,,2004-11-02
,,,,3.1546,,,4.8356,6.9881,0.488329,,,0.035839,,,,,,,,,2.281,,,3.8,,,2004-11-03
,,,,3.1847,,,4.8733,7.0225,0.488472,,,0.035777,,,,,,,,,2.2852,,,3.8,,,2004-11-04
,,,,3.201,,,4.8948,7.0126,0.488782,,,0.035819,,,,,,,,,2.2967,,,3.8,,,2004-11-05
,,,,3.2227,,,4.9237,7.0423,0.489045,,,0.035964,,,,,,,,,2.2967,,,3.8,,,2004-11-08
,,,,3.2123,,,4.902,7.0423,0.488782,,,0.035983,,,,,,,,,2.2999,,,3.8,,,2004-11-09
,,,,3.2092,,,4.8996,7.0472,0.488687,,,0.035888,,,,,,,,,2.2967,,,3.8,,,2004-11-10
,,,,3.2258,,,4.9044,7.0028,0.488496,,,0.035642,,,,,,,,,2.2978,,,3.8,,,2004-11-12
,,,,3.23,,,4.9237,7.0373,0.488711,,,0.036055,,,,,,,,,2.302,,,3.8,,,2004-11-17
,,,,3.268,,,4.9505,7.0671,0.48883,,,0.036517,,,,,,,,,2.3084,,,3.8,,,2004-11-18
,,,,3.2425,,,4.9188,7.0225,0.488591,,,0.036437,,,,,,,,,2.2983,,,3.8,,,2004-11-19
,,,,3.2723,,,4.9529,7.0522,0.488759,,,0.036831,,,,,,,,,2.3089,,,3.8,,,2004-11-22
,,,,3.2573,,,4.9456,7.0522,0.488735,,,0.03672,,,,,,,,,2.3084,,,3.8,,,2004-11-23
,,,,3.283,,,4.9751,7.0972,0.488615,,,0.036742,,,,,,,,,2.3116,,,3.8,,,2004-11-24
,,,,3.3146,,,5.005,7.148,0.48895,,,0.036924,,,,,,,,,2.3148,,,3.8,,,2004-11-25
,,,,3.3245,,,5.0327,7.1788,0.488615,,,0.036906,,,,,,,,,2.3191,,,3.8,,,2004-11-29
,,,,3.3223,,,5.0378,7.1891,0.488639,,,0.036822,,,,,,,,,2.3159,,,3.8,,,2004-11-30
,,,,3.3378,,,5.0582,7.2674,0.488735,,,0.036972,,,,,,,,,2.3229,,,3.8,,,2004-12-01
,,,,3.3367,,,5.0761,7.3475,0.488806,,,0.037091,,,,,,,,,2.3305,,,3.8,,,2004-12-02
,,,,3.2992,,,5.0403,7.3046,0.488806,,,0.036822,,,,,,,,,2.318,,,3.8,,,2004-12-03
,,,,3.33,,,5.0916,7.3638,0.488998,,,0.036861,,,,,,,,,2.3202,,,3.8,,,2004-12-07
,,,,3.3311,,,5.0994,7.3855,0.488974,,,0.0369,,,,,,,,,2.3175,,,3.8,,,2004-12-08
,,,,3.3091,,,5.0736,7.3584,0.488998,,,0.036538,,,,,,,,,2.3095,,,3.8,,,2004-12-09
,,,,3.2949,,,5.0454,7.2993,0.488615,,,0.036253,,,,,,,,,2.2952,,,3.8,,,2004-12-10
,,,,3.2776,,,5.0327,7.278,0.488735,,,0.036168,,,,,,,,,2.2978,,,3.8,,,2004-12-13
,,,,3.2938,,,5.0582,7.3046,0.488687,,,0.036291,,,,,,,,,2.3073,,,3.8,,,2004-12-14
,,,,3.2895,,,5.0505,7.3153,0.488687,,,0.036092,,,,,,,,,2.3047,,,3.8,,,2004-12-15
,,,,3.3278,,,5.0942,7.3746,0.488711,,,0.036405,,,,,,,,,2.317,,,3.8,,,2004-12-16
,,,,3.2819,,,5.0352,7.3421,0.488711,,,0.036336,,,,,,,,,2.3089,,,3.8,,,2004-12-17
,,,,3.2841,,,5.0556,7.3692,0.488424,,,0.036409,,,,,,,,,2.31,,,3.8,,,2004-12-20
,,,,3.3069,,,5.0891,7.3964,0.488424,,,0.036563,,,,,,,,,2.3159,,,3.8,,,2004-12-21
,,,,3.2895,,,5.0736,7.326,0.4884,,,0.036409,,,,,,,,,2.3143,,,3.8,,,2004-12-22
,,,,3.2982,,,5.0916,7.2833,0.488353,,,0.036537,,,,,,,,,2.3207,,,3.8,,,2004-12-23
,,,,3.3212,,,5.1308,7.2993,0.488305,,,0.03666,,,,,,,,,2.3213,,,3.8,,,2004-12-24
,,,,3.3234,,,5.1387,7.3046,0.488234,,,0.03657,,,,,,,,,2.3132,,,3.8,,,2004-12-27
,,,,3.3456,,,5.1733,7.3475,0.488257,,,0.036827,,,,,,,,,2.3202,,,3.8,,,2004-12-28
,,,,3.3434,,,5.1573,7.3099,0.488568,,,0.036772,,,,,,,,,2.3202,,,3.8,,,2004-12-29
,,,,3.3478,,,5.1653,7.2833,0.488639,,,0.036496,,,,,,,,,2.3159,,,3.8,,,2004-12-30
,,,,3.3512,,,5.176,7.3153,0.488663,,,0.036979,,,,,,,,,2.3229,,,3.8,,,2004-12-31
,,,,3.3124,,,5.1203,7.2464,0.488568,,,0.036938,,,,,,,,,2.3207,,,3.8,,,2005-01-03
,,,,3.3102,,,5.1151,7.2307,0.488305,,,0.036943,,,,,,,,,2.3175,,,3.8,,,2005-01-04
,,,,3.2541,,,5.0454,7.1582,0.487995,,,0.036378,,,,,,,,,2.3047,,,3.8,,,2005-01-05
,,,,3.252,,,5.0378,7.1582,0.487948,,,0.036509,,,,,,,,,2.3089,,,3.8,,,2005-01-06
,,,,3.2352,,,5.005,7.1276,0.487615,,,0.036203,,,,,,,,,2.3036,,,3.8,,,2005-01-07
,,,,3.2082,,,4.9652,7.1124,0.487615,,,0.036258,,,,,,,,,2.3041,,,3.8,,,2005-01-10
,,,,3.2237,,,4.985,7.1327,0.48752,,,0.036468,,,,,,,,,2.3116,,,3.8,,,2005-01-11
,,,,3.2123,,,4.9801,7.1327,0.487401,,,0.036756,,,,,,,,,2.318,,,3.8,,,2005-01-12
,,,,3.2573,,,5.0378,7.1839,0.487852,,,0.037079,,,,,,,,,2.3256,,,3.8,,,2005-01-13
,,,,3.2415,,,5.0176,7.1531,0.487734,,,0.037086,,,,,,,,,2.3348,,,3.8,,,2005-01-14
,,,,3.2154,,,4.9776,7.1073,0.48752,,,0.037202,,,,,,,,,2.3213,,,3.8,,,2005-01-17
,,,,3.201,,,4.9529,7.0621,0.487306,,,0.037097,,,,,,,,,2.3218,,,3.8,,,2005-01-18
,,,,3.2041,,,4.948,7.0872,0.487282,,,0.037117,,,,,,,,,2.3261,,,3.8,,,2005-01-19
,,,,3.2082,,,4.9456,7.1124,0.487306,,,0.036952,,,,,,,,,2.3288,,,3.8,,,2005-01-20
,,,,3.2051,,,4.9579,7.1378,0.487329,,,0.036992,,,,,,,,,2.3261,,,3.8,,,2005-01-24
,,,,3.2051,,,4.9529,7.1378,0.487234,,,0.03701,,,,,,,,,2.3256,,,3.8,,,2005-01-25
,,,,3.1878,,,4.9334,7.0922,0.487234,,,0.0366,,,,,,,,,2.3202,,,3.8,,,2005-01-26
,,,,3.2113,,,4.9628,7.148,0.487306,,,0.036809,,,,,,,,,2.3272,,,3.8,,,2005-01-27
,,,,3.198,,,4.9529,7.1685,0.487234,,,0.036688,,,,,,,,,2.3218,,,3.8,,,2005-01-31
,,,,3.1939,,,4.9628,7.1633,0.487187,,,0.036658,,,,,,,,,2.3196,,,3.8,,,2005-02-02
,,,,3.1586,,,4.9285,7.148,0.487187,,,0.036353,,,,,,,,,2.318,,,3.8,,,2005-02-04
,,,,3.1319,31.4465,,4.8804,7.1225,0.487211,,,0.036474,,,,,,,,,2.3202,,,3.8,,,2005-02-07
,,,,3.1095,31.4465,,4.852,7.0621,0.487187,,,0.036216,,,,,,,,,2.3111,,,3.8,,,2005-02-08
,,,,3.1476,31.4465,,4.8996,7.1124,0.487234,,,0.036116,,,,,,,,,2.3068,,,3.8,,,2005-02-14
,,,,3.1706,31.4465,,4.9285,7.1685,0.487187,,,0.036125,,,,,,,,,2.3159,,,3.8,,,2005-02-15
,,,,3.1928,31.4465,,4.9432,7.1942,0.487211,,,0.036317,,,,,,,,,2.3196,,,3.8,,,2005-02-16
,,,,3.202,31.4465,,4.9554,7.1582,0.487187,,,0.036026,,,,,,,,,2.3143,,,3.8,,,2005-02-17
,,,,3.2082,31.4465,,4.9677,7.1942,0.487211,,,0.03599,,,,,,,,,2.3143,,,3.8,,,2005-02-18
,,,,3.2123,31.4465,,4.9628,7.1942,0.487187,,,0.035961,,,,,,,,,2.3191,,,3.8,,,2005-02-21
,,,,3.2113,31.4465,,4.9628,7.2046,0.487187,,,0.036,,,,,,,,,2.3207,,,3.8,,,2005-02-22
,,,,3.2712,31.4465,,5.0277,7.2411,0.487187,,,0.036311,,,,,,,,,2.3326,,,3.8,,,2005-02-23
,,,,3.2669,31.4465,,5.0226,7.2464,0.487211,,,0.03623,,,,,,,,,2.3337,,,3.8,,,2005-02-24
,,,,3.2541,31.4465,,5.0176,7.2622,0.487211,,,0.036069,,,,,,,,,2.331,,,3.8,,,2005-02-25
,,,,3.2776,31.4465,,5.0403,7.3046,0.487211,,,0.036289,,,,,,,,,2.3348,,,3.8,,,2005-02-28
,,,,3.2658,31.4465,,5.0226,7.2939,0.487234,,,0.036372,,,,,,,,,2.3397,,,3.8,,,2005-03-01
,,,,3.252,31.4465,,5.0025,7.2886,0.487234,,,0.036329,,,,,,,,,2.3381,,,3.8,,,2005-03-02
,,,,3.2352,31.4465,,4.99,7.2674,0.487187,,,0.036213,,,,,,,,,2.3326,,,3.8,,,2005-03-03
,,,,3.2185,31.4465,,4.9826,7.2464,0.487187,,,0.03607,,,,,,,,,2.331,,,3.8,,,2005-03-04
,,,,3.251,31.4465,,5.0302,7.3099,0.487211,,,0.036306,,,,,,,,,2.3386,,,3.8,,,2005-03-07
,,,,3.2331,31.4465,,5.0201,7.2727,0.487187,,,0.036144,,,,,,,,,2.3375,,,3.8,,,2005-03-08
,,,,3.2701,31.4465,,5.071,7.326,0.487187,,,0.03632,,,,,,,,,2.343,,,3.8,,,2005-03-09
,,,,3.2787,31.4465,,5.0865,7.3099,0.487187,,,0.036519,,,,,,,,,2.3458,,,3.8,,,2005-03-10
,,,,3.2938,31.4465,,5.102,7.3046,0.487187,,,0.036493,,,,,,,,,2.3419,,,3.8,,,2005-03-11
,,,,3.3047,31.4465,,5.1151,7.3153,0.487211,,,0.036482,,,,,,,,,2.3458,,,3.8,,,2005-03-14
