aed,aud,bnd,cad,chf,cny,egp,eur,gbp,hkd,idr,inr,jpy,khr,krw,mmk,npr,nzd,php,pkr,sar,sgd,thb,twd,usd,vnd,xdr,date,rate_type
,,,,2.784,,,4.3066,6.1087,0.487234,,,0.031853,,,,,,,,,2.1659,,,3.8,,,2003-08-14,selling
,,,,2.7739,,,4.2808,6.0864,0.487211,,,0.031933,,,,,,,,,2.1701,,,3.8,,,2003-08-15,buying
,,,,2.7747,,,4.2808,6.0864,0.487234,,,0.031939,,,,,,,,,2.1706,,,3.8,,,2003-08-15,middle
,,,,2.7755,,,4.2827,6.0901,0.487234,,,0.031946,,,,,,,,,2.1716,,,3.8,,,2003-08-15,selling
,,,,2.7663,,,4.2717,6.0643,0.487211,,,0.031869,,,,,,,,,2.1734,,,3.8,,,2003-08-18,buying
,,,,2.767,,,4.2735,6.068,0.487234,,,0.031875,,,,,,,,,2.1734,,,3.8,,,2003-08-18,middle
,,,,2.7678,,,4.2735,6.068,0.487234,,,0.031882,,,,,,,,,2.1739,,,3.8,,,2003-08-18,selling
,,,,2.7337,,,4.2301,6.035,0.487211,,,0.031839,,,,,,,,,2.1716,,,3.8,,,2003-08-19,buying
,,,,2.7345,,,4.2301,6.035,0.487234,,,0.031846,,,,,,,,,2.1725,,,3.8,,,2003-08-19,middle
,,,,2.7345,,,4.2319,6.0386,0.487234,,,0.031853,,,,,,,,,2.173,,,3.8,,,2003-08-19,selling
,,,,2.7293,,,4.2212,6.0314,0.487258,,,0.032035,,,,,,,,,2.1734,,,3.8,,,2003-08-20,selling
,,,,2.7293,,,4.2194,6.0314,0.487234,,,0.032028,,,,,,,,,2.173,,,3.8,,,2003-08-20,middle
,,,,2.7285,,,4.2194,6.0314,0.487234,,,0.032022,,,,,,,,,2.1725,,,3.8,,,2003-08-20,buying
,,,,2.7315,,,4.2123,6.0496,0.487258,,,0.032182,,,,,,,,,2.1839,,,3.8,,,2003-08-21,buying
,,,,2.7322,,,4.2141,6.0496,0.487282,,,0.032186,,,,,,,,,2.1844,,,3.8,,,2003-08-21,middle
,,,,2.7322,,,4.2141,6.0496,0.487282,,,0.03219,,,,,,,,,2.1844,,,3.8,,,2003-08-21,selling
,,,,2.6903,,,4.1511,5.9952,0.487234,,,0.032242,,,,,,,,,2.1839,,,3.8,,,2003-08-22,buying
,,,,2.6911,,,4.1528,5.9952,0.487258,,,0.032248,,,,,,,,,2.1844,,,3.8,,,2003-08-22,middle
,,,,2.6911,,,4.1528,5.9952,0.487258,,,0.032255,,,,,,,,,2.1848,,,3.8,,,2003-08-22,selling
,,,,2.681,,,4.1305,5.9737,0.487258,,,0.032324,,,,,,,,,2.1782,,,3.8,,,2003-08-25,buying
,,,,2.681,,,4.1322,5.9737,0.487258,,,0.032327,,,,,,,,,2.1791,,,3.8,,,2003-08-25,middle
,,,,2.6817,,,4.1322,5.9737,0.487258,,,0.032329,,,,,,,,,2.1796,,,3.8,,,2003-08-25,selling
,,,,2.6724,,,4.1169,5.9559,0.487234,,,0.032387,,,,,,,,,2.1744,,,3.8,,,2003-08-26,buying
,,,,2.6731,,,4.1169,5.9559,0.487234,,,0.032394,,,,,,,,,2.1753,,,3.8,,,2003-08-26,middle
,,,,2.6738,,,4.1186,5.9559,0.487258,,,0.032401,,,,,,,,,2.1758,,,3.8,,,2003-08-26,selling
,,,,2.6911,,,4.1288,5.9595,0.487258,,,0.032351,,,,,,,,,2.1678,,,3.8,,,2003-08-27,selling
,,,,2.6911,,,4.1271,5.9595,0.487234,,,0.032347,,,,,,,,,2.1673,,,3.8,,,2003-08-27,middle
,,,,2.6903,,,4.1271,5.9559,0.487234,,,0.032343,,,,,,,,,2.1668,,,3.8,,,2003-08-27,buying
,,,,2.6788,,,4.1254,5.9595,0.487234,,,0.032329,,,,,,,,,2.1687,,,3.8,,,2003-08-28,buying
,,,,2.6788,,,4.1254,5.963,0.487234,,,0.032336,,,,,,,,,2.1697,,,3.8,,,2003-08-28,middle
,,,,2.6795,,,4.1271,5.963,0.487234,,,0.032343,,,,,,,,,2.1701,,,3.8,,,2003-08-28,selling
,,,,2.6911,,,4.1391,5.9988,0.487211,,,0.032434,,,,,,,,,2.164,,,3.8,,,2003-08-29,buying
,,,,2.6918,,,4.1391,5.9988,0.487211,,,0.032441,,,,,,,,,2.1645,,,3.8,,,2003-08-29,middle
,,,,2.6925,,,4.1408,5.9988,0.487234,,,0.032448,,,,,,,,,2.1654,,,3.8,,,2003-08-29,selling
,,,,2.7027,,,4.158,5.9701,0.487211,,,0.032543,,,,,,,,,2.1654,,,3.8,,,2003-09-02,buying
,,,,2.7034,,,4.158,5.9701,0.487234,,,0.032547,,,,,,,,,2.1659,,,3.8,,,2003-09-02,middle
,,,,2.7042,,,4.1597,5.9701,0.487234,,,0.032551,,,,,,,,,2.1659,,,3.8,,,2003-09-02,selling
,,,,2.6717,,,4.095,5.9453,0.487211,,,0.032626,,,,,,,,,2.164,,,3.8,,,2003-09-03,buying
,,,,2.6724,,,4.095,5.9488,0.487211,,,0.032633,,,,,,,,,2.1645,,,3.8,,,2003-09-03,middle
,,,,2.6724,,,4.0967,5.9488,0.487234,,,0.03264,,,,,,,,,2.1654,,,3.8,,,2003-09-03,selling
,,,,2.6817,,,4.1169,5.963,0.487211,,,0.03278,,,,,,,,,2.1645,,,3.8,,,2003-09-04,middle
,,,,2.6817,,,4.1169,5.9666,0.487234,,,0.032787,,,,,,,,,2.1654,,,3.8,,,2003-09-04,selling
,,,,2.681,,,4.1152,5.963,0.487211,,,0.032773,,,,,,,,,2.164,,,3.8,,,2003-09-04,buying
,,,,2.702,,,4.1563,6.0096,0.487211,,,0.032511,,,,,,,,,2.1584,,,3.8,,,2003-09-05,middle
,,,,2.7027,,,4.158,6.0096,0.487234,,,0.032518,,,,,,,,,2.1589,,,3.8,,,2003-09-05,selling
,,,,2.702,,,4.1563,6.0096,0.487211,,,0.032504,,,,,,,,,2.158,,,3.8,,,2003-09-05,buying
,,,,2.7435,,,4.2194,6.0423,0.487234,,,0.032393,,,,,,,,,2.1617,,,3.8,,,2003-09-08,selling
,,,,2.7427,,,4.2176,6.0423,0.487211,,,0.032391,,,,,,,,,2.1612,,,3.8,,,2003-09-08,middle
,,,,2.742,,,4.2176,6.0386,0.487211,,,0.03239,,,,,,,,,2.1608,,,3.8,,,2003-09-08,buying
,,,,2.7263,,,4.2034,6.0168,0.487211,,,0.032562,,,,,,,,,2.1598,,,3.8,,,2003-09-09,buying
,,,,2.7263,,,4.2034,6.0168,0.487211,,,0.032566,,,,,,,,,2.1603,,,3.8,,,2003-09-09,middle
,,,,2.727,,,4.2034,6.0205,0.487234,,,0.032571,,,,,,,,,2.1608,,,3.8,,,2003-09-09,selling
,,,,2.7556,,,4.2644,6.0459,0.487187,,,0.032484,,,,,,,,,2.1622,,,3.8,,,2003-09-10,buying
,,,,2.7563,,,4.2644,6.0459,0.487211,,,0.032491,,,,,,,,,2.1626,,,3.8,,,2003-09-10,middle
,,,,2.7571,,,4.2662,6.0459,0.487211,,,0.032498,,,,,,,,,2.1636,,,3.8,,,2003-09-10,selling
,,,,2.7427,,,4.2517,6.0459,0.487211,,,0.03244,,,,,,,,,2.1692,,,3.8,,,2003-09-11,buying
,,,,2.7427,,,4.2535,6.0459,0.487211,,,0.032447,,,,,,,,,2.1697,,,3.8,,,2003-09-11,middle
,,,,2.7435,,,4.2535,6.0459,0.487234,,,0.032454,,,,,,,,,2.1697,,,3.8,,,2003-09-11,selling
,,,,2.7405,,,4.2517,6.0569,0.487211,,,0.032418,,,,,,,,,2.1678,,,3.8,,,2003-09-12,buying
,,,,2.7412,,,4.2517,6.0606,0.487211,,,0.032425,,,,,,,,,2.1683,,,3.8,,,2003-09-12,middle
,,,,2.742,,,4.2535,6.0606,0.487234,,,0.032432,,,,,,,,,2.1687,,,3.8,,,2003-09-12,selling
,,,,2.7533,,,4.2827,6.1013,0.487234,,,0.032391,,,,,,,,,2.1687,,,3.8,,,2003-09-15,middle
,,,,2.7533,,,4.2845,6.105,0.487234,,,0.032396,,,,,,,,,2.1697,,,3.8,,,2003-09-15,selling
,,,,2.7525,,,4.2827,6.1013,0.487234,,,0.032387,,,,,,,,,2.1683,,,3.8,,,2003-09-15,buying
,,,,2.7525,,,4.2882,6.0976,0.487211,,,0.032382,,,,,,,,,2.1664,,,3.8,,,2003-09-16,buying
,,,,2.7533,,,4.2882,6.0976,0.487211,,,0.032389,,,,,,,,,2.1668,,,3.8,,,2003-09-16,middle
,,,,2.7533,,,4.29,6.0976,0.487234,,,0.032396,,,,,,,,,2.1673,,,3.8,,,2003-09-16,selling
,,,,2.7293,,,4.2391,6.035,0.487211,,,0.032677,,,,,,,,,2.173,,,3.8,,,2003-09-17,buying
,,,,2.73,,,4.2391,6.035,0.487211,,,0.032681,,,,,,,,,2.1734,,,3.8,,,2003-09-17,middle
,,,,2.7307,,,4.2409,6.035,0.487234,,,0.032685,,,,,,,,,2.1739,,,3.8,,,2003-09-17,selling
,,,,2.742,,,4.2735,6.1463,0.487211,,,0.032922,,,,,,,,,2.1734,,,3.8,,,2003-09-19,middle
,,,,2.7412,,,4.2735,6.1425,0.487211,,,0.032915,,,,,,,,,2.1725,,,3.8,,,2003-09-19,buying
,,,,2.7427,,,4.2753,6.1463,0.487234,,,0.032929,,,,,,,,,2.1739,,,3.8,,,2003-09-19,selling
,,,,2.7917,,,4.3478,6.2539,0.487234,,,0.03379,,,,,,,,,2.1949,,,3.8,,,2003-09-22,buying
,,,,2.7925,,,4.3497,6.2578,0.487258,,,0.033797,,,,,,,,,2.1954,,,3.8,,,2003-09-22,middle
,,,,2.7925,,,4.3497,6.2578,0.487282,,,0.033805,,,,,,,,,2.1959,,,3.8,,,2003-09-22,selling
,,,,2.8066,,,4.3573,6.2657,0.488663,,,0.033891,,,,,,,,,2.1959,,,3.8,,,2003-09-23,middle
,,,,2.8074,,,4.3573,6.2657,0.488687,,,0.033898,,,,,,,,,2.1964,,,3.8,,,2003-09-23,selling
,,,,2.8058,,,4.3554,6.2657,0.488663,,,0.033883,,,,,,,,,2.1954,,,3.8,,,2003-09-23,buying
,,,,2.7988,,,4.3516,6.2735,0.490485,,,0.033883,,,,,,,,,2.1906,,,3.8,,,2003-09-24,selling
,,,,2.798,,,4.3497,6.2735,0.490436,,,0.033876,,,,,,,,,2.1896,,,3.8,,,2003-09-24,middle
,,,,2.7972,,,4.3497,6.2696,0.490388,,,0.033868,,,,,,,,,2.1891,,,3.8,,,2003-09-24,buying
,,,,2.8106,,,4.363,6.2893,0.489716,,,0.033995,,,,,,,,,2.1915,,,3.8,,,2003-09-25,buying
,,,,2.8114,,,4.363,6.2893,0.48974,,,0.034003,,,,,,,,,2.1925,,,3.8,,,2003-09-25,middle
,,,,2.8121,,,4.363,6.2893,0.48974,,,0.034011,,,,,,,,,2.193,,,3.8,,,2003-09-25,selling
,,,,2.8233,,,4.3611,6.2972,0.489356,,,0.033898,,,,,,,,,2.1915,,,3.8,,,2003-09-26,buying
,,,,2.8241,,,4.3611,6.2972,0.489356,,,0.033906,,,,,,,,,2.1925,,,3.8,,,2003-09-26,middle
,,,,2.8241,,,4.363,6.2972,0.48938,,,0.033913,,,,,,,,,2.193,,,3.8,,,2003-09-26,selling
,,,,2.8217,,,4.3516,6.2972,0.490244,,,0.034053,,,,,,,,,2.1973,,,3.8,,,2003-09-29,buying
,,,,2.8225,,,4.3516,6.3012,0.490244,,,0.034058,,,,,,,,,2.1978,,,3.8,,,2003-09-29,middle
,,,,2.8233,,,4.3535,6.3012,0.490268,,,0.034062,,,,,,,,,2.1983,,,3.8,,,2003-09-29,selling
,,,,2.8686,,,4.4092,6.3251,0.490412,,,0.034173,,,,,,,,,2.1973,,,3.8,,,2003-09-30,buying
,,,,2.8686,,,4.4092,6.3251,0.490412,,,0.03418,,,,,,,,,2.1983,,,3.8,,,2003-09-30,middle
,,,,2.8694,,,4.4111,6.3251,0.490412,,,0.034188,,,,,,,,,2.1988,,,3.8,,,2003-09-30,selling
,,,,2.8835,,,4.4366,6.3171,0.490918,,,0.034134,,,,,,,,,2.1983,,,3.8,,,2003-10-01,middle
,,,,2.8843,,,4.4366,6.3211,0.490918,,,0.034142,,,,,,,,,2.1988,,,3.8,,,2003-10-01,selling
,,,,2.8827,,,4.4346,6.3171,0.490894,,,0.034127,,,,,,,,,2.1973,,,3.8,,,2003-10-01,buying
,,,,2.8893,,,4.4543,6.3412,0.491111,,,0.034247,,,,,,,,,2.1988,,,3.8,,,2003-10-02,buying
,,,,2.8893,,,4.4543,6.3412,0.491135,,,0.034251,,,,,,,,,2.1993,,,3.8,,,2003-10-02,middle
,,,,2.8902,,,4.4563,6.3412,0.491135,,,0.034256,,,,,,,,,2.1997,,,3.8,,,2003-10-02,selling
,,,,2.8794,,,4.4385,6.3492,0.491715,,,0.03425,,,,,,,,,2.2031,,,3.8,,,2003-10-03,buying
,,,,2.8802,,,4.4405,6.3492,0.491739,,,0.034257,,,,,,,,,2.2036,,,3.8,,,2003-10-03,middle
,,,,2.881,,,4.4405,6.3532,0.491787,,,0.034265,,,,,,,,,2.2041,,,3.8,,,2003-10-03,selling
,,,,2.8466,,,4.3995,6.3131,0.492514,,,0.034207,,,,,,,,,2.1978,,,3.8,,,2003-10-06,middle
,,,,2.8458,,,4.3995,6.3091,0.492465,,,0.0342,,,,,,,,,2.1973,,,3.8,,,2003-10-06,buying
,,,,2.8474,,,4.4014,6.3131,0.492538,,,0.034213,,,,,,,,,2.1983,,,3.8,,,2003-10-06,selling
,,,,2.8777,,,4.4504,6.3613,0.492514,,,0.0342,,,,,,,,,2.2017,,,3.8,,,2003-10-07,buying
,,,,2.8785,,,4.4524,6.3613,0.492538,,,0.034205,,,,,,,,,2.2022,,,3.8,,,2003-10-07,middle
,,,,2.8794,,,4.4524,6.3654,0.492562,,,0.03421,,,,,,,,,2.2022,,,3.8,,,2003-10-07,selling
,,,,2.8918,,,4.4763,6.3251,0.492732,,,0.034654,,,,,,,,,2.2085,,,3.8,,,2003-10-08,middle
,,,,2.8927,,,4.4763,6.3251,0.492756,,,0.034662,,,,,,,,,2.2085,,,3.8,,,2003-10-08,selling
,,,,2.891,,,4.4743,6.3211,0.492684,,,0.034646,,,,,,,,,2.208,,,3.8,,,2003-10-08,buying
,,,,2.9053,,,4.4964,6.3171,0.491376,,,0.034691,,,,,,,,,2.2051,,,3.8,,,2003-10-09,selling
,,,,2.9044,,,4.4964,6.3171,0.491352,,,0.034686,,,,,,,,,2.2046,,,3.8,,,2003-10-09,middle
,,,,2.9036,,,4.4944,6.3171,0.491328,,,0.034681,,,,,,,,,2.2036,,,3.8,,,2003-10-09,buying
,,,,2.8794,,,4.4543,6.3251,0.49169,,,0.034776,,,,,,,,,2.2017,,,3.8,,,2003-10-10,buying
,,,,2.8802,,,4.4543,6.3251,0.491715,,,0.034781,,,,,,,,,2.2022,,,3.8,,,2003-10-10,middle
,,,,2.8802,,,4.4563,6.3251,0.491739,,,0.034786,,,,,,,,,2.2026,,,3.8,,,2003-10-10,selling
,,,,2.896,,,4.4843,6.3211,0.491232,,,0.035004,,,,,,,,,2.208,,,3.8,,,2003-10-13,buying
,,,,2.8969,,,4.4863,6.3211,0.49128,,,0.035005,,,,,,,,,2.2085,,,3.8,,,2003-10-13,middle
,,,,2.8977,,,4.4863,6.3211,0.491304,,,0.035007,,,,,,,,,2.2085,,,3.8,,,2003-10-13,selling
,,,,2.8588,,,4.4267,6.3091,0.491159,,,0.034818,,,,,,,,,2.1973,,,3.8,,,2003-10-14,buying
,,,,2.8588,,,4.4287,6.3131,0.491159,,,0.034826,,,,,,,,,2.1983,,,3.8,,,2003-10-14,middle
,,,,2.8596,,,4.4287,6.3131,0.491183,,,0.034834,,,,,,,,,2.1988,,,3.8,,,2003-10-14,selling
,,,,2.8818,,,4.4543,6.3492,0.490557,,,0.034901,,,,,,,,,2.1872,,,3.8,,,2003-10-15,buying
,,,,2.8827,,,4.4563,6.3532,0.490605,,,0.034902,,,,,,,,,2.1877,,,3.8,,,2003-10-15,middle
,,,,2.8827,,,4.4563,6.3532,0.490629,,,0.034904,,,,,,,,,2.1882,,,3.8,,,2003-10-15,selling
,,,,2.8531,,,4.4189,6.3331,0.490629,,,0.03466,,,,,,,,,2.1791,,,3.8,,,2003-10-16,middle
,,,,2.8539,,,4.4189,6.3331,0.490629,,,0.034668,,,,,,,,,2.1796,,,3.8,,,2003-10-16,selling
,,,,2.8531,,,4.417,6.3331,0.490605,,,0.034653,,,,,,,,,2.1791,,,3.8,,,2003-10-16,buying
,,,,2.8441,,,4.4033,6.3573,0.490581,,,0.034605,,,,,,,,,2.182,,,3.8,,,2003-10-17,buying
,,,,2.845,,,4.4053,6.3573,0.490701,,,0.034613,,,,,,,,,2.1825,,,3.8,,,2003-10-17,middle
,,,,2.845,,,4.4053,6.3573,0.490822,,,0.034621,,,,,,,,,2.1829,,,3.8,,,2003-10-17,selling
,,,,2.8588,,,4.4385,6.3735,0.490533,,,0.034805,,,,,,,,,2.1887,,,3.8,,,2003-10-20,buying
,,,,2.8596,,,4.4405,6.3735,0.490701,,,0.034813,,,,,,,,,2.1891,,,3.8,,,2003-10-20,middle
,,,,2.8596,,,4.4405,6.3776,0.49087,,,0.034821,,,,,,,,,2.1901,,,3.8,,,2003-10-20,selling
,,,,2.8466,,,4.4189,6.3452,0.490244,,,0.034597,,,,,,,,,2.1758,,,3.8,,,2003-10-21,middle
,,,,2.8466,,,4.417,6.3452,0.49022,,,0.03459,,,,,,,,,2.1753,,,3.8,,,2003-10-21,buying
,,,,2.8474,,,4.4189,6.3452,0.490268,,,0.034605,,,,,,,,,2.1768,,,3.8,,,2003-10-21,selling
,,,,2.8523,,,4.4287,6.3613,0.490028,,,0.034678,,,,,,,,,2.1796,,,3.8,,,2003-10-22,buying
,,,,2.8531,,,4.4307,6.3613,0.490076,,,0.034686,,,,,,,,,2.1801,,,3.8,,,2003-10-22,middle
,,,,2.8539,,,4.4307,6.3654,0.4901,,,0.034694,,,,,,,,,2.1805,,,3.8,,,2003-10-22,selling
,,,,2.8944,,,4.4903,6.4309,0.4901,,,0.034854,,,,,,,,,2.1911,,,3.8,,,2003-10-23,middle
,,,,2.8944,,,4.4903,6.435,0.4901,,,0.034862,,,,,,,,,2.1915,,,3.8,,,2003-10-23,selling
,,,,2.8935,,,4.4883,6.4309,0.490076,,,0.034846,,,,,,,,,2.1901,,,3.8,,,2003-10-23,buying
,,,,2.891,,,4.4743,6.4391,0.48998,,,0.034898,,,,,,,,,2.1801,,,3.8,,,2003-10-27,selling
,,,,2.8902,,,4.4723,6.4391,0.489956,,,0.034893,,,,,,,,,2.1796,,,3.8,,,2003-10-27,middle
,,,,2.8902,,,4.4723,6.4391,0.489956,,,0.034888,,,,,,,,,2.1791,,,3.8,,,2003-10-27,buying
,,,,2.8785,,,4.4524,6.4309,0.490004,,,0.035033,,,,,,,,,2.1772,,,3.8,,,2003-10-28,buying
,,,,2.8794,,,4.4524,6.4309,0.490004,,,0.035038,,,,,,,,,2.1777,,,3.8,,,2003-10-28,middle
,,,,2.8794,,,4.4543,6.435,0.490004,,,0.035042,,,,,,,,,2.1782,,,3.8,,,2003-10-28,selling
,,,,2.8555,,,4.4346,6.4433,0.489668,,,0.035127,,,,,,,,,2.1777,,,3.8,,,2003-10-29,buying
,,,,2.8563,,,4.4366,6.4475,0.489692,,,0.035135,,,,,,,,,2.1782,,,3.8,,,2003-10-29,middle
,,,,2.8563,,,4.4366,6.4475,0.489716,,,0.035143,,,,,,,,,2.1791,,,3.8,,,2003-10-29,selling
,,,,2.8563,,,4.4326,6.4516,0.489692,,,0.035088,,,,,,,,,2.1863,,,3.8,,,2003-10-30,buying
,,,,2.8571,,,4.4326,6.4558,0.489716,,,0.035096,,,,,,,,,2.1867,,,3.8,,,2003-10-30,middle
,,,,2.8571,,,4.4346,6.4558,0.489716,,,0.035104,,,,,,,,,2.1872,,,3.8,,,2003-10-30,selling
,,,,2.8482,,,4.4131,6.4391,0.489165,,,0.03492,,,,,,,,,2.1839,,,3.8,,,2003-10-31,buying
,,,,2.849,,,4.4131,6.4391,0.489189,,,0.034928,,,,,,,,,2.1844,,,3.8,,,2003-10-31,middle
,,,,2.8498,,,4.415,6.4391,0.489213,,,0.034936,,,,,,,,,2.1848,,,3.8,,,2003-10-31,selling
,,,,2.8329,,,4.3995,6.4475,0.489333,,,0.034591,,,,,,,,,2.1825,,,3.8,,,2003-11-03,middle
,,,,2.8337,,,4.3995,6.4475,0.489356,,,0.034599,,,,,,,,,2.1829,,,3.8,,,2003-11-03,selling
,,,,2.8329,,,4.3995,6.4433,0.489309,,,0.034583,,,,,,,,,2.182,,,3.8,,,2003-11-03,buying
,,,,2.7917,,,4.3535,6.3694,0.489237,,,0.034355,,,,,,,,,2.1763,,,3.8,,,2003-11-04,buying
,,,,2.7917,,,4.3535,6.3694,0.489309,,,0.03436,,,,,,,,,2.1768,,,3.8,,,2003-11-04,middle
,,,,2.7925,,,4.3535,6.3735,0.489356,,,0.034364,,,,,,,,,2.1777,,,3.8,,,2003-11-04,selling
,,,,2.7832,,,4.3592,6.398,0.489261,,,0.034627,,,,,,,,,2.181,,,3.8,,,2003-11-05,buying
,,,,2.784,,,4.3592,6.398,0.489285,,,0.034632,,,,,,,,,2.1815,,,3.8,,,2003-11-05,middle
,,,,2.784,,,4.3592,6.398,0.489285,,,0.034637,,,,,,,,,2.1815,,,3.8,,,2003-11-05,selling
,,,,2.7701,,,4.3422,6.3613,0.489213,,,0.03455,,,,,,,,,2.1825,,,3.8,,,2003-11-06,middle
,,,,2.7693,,,4.3403,6.3613,0.489189,,,0.034545,,,,,,,,,2.182,,,3.8,,,2003-11-06,buying
,,,,2.7709,,,4.3422,6.3613,0.489237,,,0.034555,,,,,,,,,2.1834,,,3.8,,,2003-11-06,selling
,,,,2.7579,,,4.3365,6.3371,0.489069,,,0.034476,,,,,,,,,2.1805,,,3.8,,,2003-11-07,buying
,,,,2.7586,,,4.3384,6.3371,0.489117,,,0.034484,,,,,,,,,2.181,,,3.8,,,2003-11-07,middle
,,,,2.7594,,,4.3384,6.3371,0.489165,,,0.034492,,,,,,,,,2.1815,,,3.8,,,2003-11-07,selling
,,,,2.784,,,4.3783,6.3613,0.489069,,,0.034683,,,,,,,,,2.1863,,,3.8,,,2003-11-10,middle
,,,,2.784,,,4.3783,6.3654,0.489093,,,0.034691,,,,,,,,,2.1867,,,3.8,,,2003-11-10,selling
,,,,2.7832,,,4.3783,6.3613,0.489045,,,0.034675,,,,,,,,,2.1853,,,3.8,,,2003-11-10,buying
,,,,2.7663,,,4.3554,6.3331,0.490412,,,0.034923,,,,,,,,,2.1891,,,3.8,,,2003-11-11,middle
,,,,2.767,,,4.3573,6.3371,0.490581,,,0.03493,,,,,,,,,2.1896,,,3.8,,,2003-11-11,selling
,,,,2.7663,,,4.3554,6.3331,0.490268,,,0.034917,,,,,,,,,2.1891,,,3.8,,,2003-11-11,buying
,,,,2.7886,,,4.3745,6.3251,0.489692,,,0.034904,,,,,,,,,2.1882,,,3.8,,,2003-11-12,buying
,,,,2.7886,,,4.3745,6.3251,0.489716,,,0.034912,,,,,,,,,2.1887,,,3.8,,,2003-11-12,middle
,,,,2.7894,,,4.3745,6.3291,0.48974,,,0.03492,,,,,,,,,2.1891,,,3.8,,,2003-11-12,selling
,,,,2.8129,,,4.4228,6.3694,0.489404,,,0.034972,,,,,,,,,2.1964,,,3.8,,,2003-11-13,buying
,,,,2.8129,,,4.4228,6.3694,0.489428,,,0.034976,,,,,,,,,2.1968,,,3.8,,,2003-11-13,middle
,,,,2.8137,,,4.4248,6.3735,0.489452,,,0.034981,,,,,,,,,2.1978,,,3.8,,,2003-11-13,selling
,,,,2.8441,,,4.4623,6.4103,0.48938,,,0.035136,,,,,,,,,2.2041,,,3.8,,,2003-11-14,buying
,,,,2.845,,,4.4623,6.4144,0.489404,,,0.035141,,,,,,,,,2.2046,,,3.8,,,2003-11-14,middle
,,,,2.8458,,,4.4643,6.4144,0.489428,,,0.035146,,,,,,,,,2.2056,,,3.8,,,2003-11-14,selling
,,,,2.8777,,,4.4944,6.4267,0.489716,,,0.03493,,,,,,,,,2.2124,,,3.8,,,2003-11-17,buying
,,,,2.8785,,,4.4944,6.4309,0.489764,,,0.034943,,,,,,,,,2.2129,,,3.8,,,2003-11-17,middle
,,,,2.8794,,,4.4964,6.4309,0.489788,,,0.034955,,,,,,,,,2.2139,,,3.8,,,2003-11-17,selling
,,,,2.8711,,,4.4663,6.4267,0.489572,,,0.034912,,,,,,,,,2.2056,,,3.8,,,2003-11-18,middle
,,,,2.8719,,,4.4683,6.4267,0.48962,,,0.03492,,,,,,,,,2.206,,,3.8,,,2003-11-18,selling
,,,,2.8703,,,4.4663,6.4267,0.489548,,,0.034904,,,,,,,,,2.2046,,,3.8,,,2003-11-18,buying
,,,,2.9386,,,4.5496,6.4683,0.489812,,,0.035166,,,,,,,,,2.2198,,,3.8,,,2003-11-19,buying
,,,,2.9394,,,4.5496,6.4683,0.489836,,,0.035171,,,,,,,,,2.2202,,,3.8,,,2003-11-19,middle
,,,,2.9394,,,4.5517,6.4725,0.48986,,,0.035175,,,,,,,,,2.2207,,,3.8,,,2003-11-19,selling
,,,,2.9129,,,4.5249,6.4558,0.489764,,,0.034827,,,,,,,,,2.2163,,,3.8,,,2003-11-20,buying
,,,,2.9129,,,4.5249,6.4558,0.489788,,,0.034835,,,,,,,,,2.2168,,,3.8,,,2003-11-20,middle
,,,,2.9138,,,4.5249,6.4558,0.489812,,,0.034843,,,,,,,,,2.2178,,,3.8,,,2003-11-20,selling
,,,,2.9197,,,4.5188,6.4683,0.489668,,,0.034787,,,,,,,,,2.2095,,,3.8,,,2003-11-21,middle
,,,,2.9197,,,4.5167,6.4683,0.48962,,,0.034779,,,,,,,,,2.209,,,3.8,,,2003-11-21,buying
,,,,2.9206,,,4.5188,6.4683,0.489692,,,0.034795,,,,,,,,,2.2104,,,3.8,,,2003-11-21,selling
,,,,2.9274,,,4.5269,6.4809,0.489668,,,0.034891,,,,,,,,,2.2095,,,3.8,,,2003-11-24,buying
,,,,2.9283,,,4.5269,6.4809,0.489668,,,0.034899,,,,,,,,,2.2104,,,3.8,,,2003-11-24,middle
,,,,2.9283,,,4.529,6.4851,0.489692,,,0.034907,,,,,,,,,2.2109,,,3.8,,,2003-11-24,selling
,,,,2.9334,,,4.5331,6.4977,0.489213,,,0.034877,,,,,,,,,2.209,,,3.8,,,2003-11-27,middle
,,,,2.9343,,,4.5331,6.4977,0.489237,,,0.034885,,,,,,,,,2.2095,,,3.8,,,2003-11-27,selling
,,,,2.9334,,,4.531,6.4977,0.489189,,,0.034869,,,,,,,,,2.2085,,,3.8,,,2003-11-27,buying
,,,,2.9291,,,4.529,6.5147,0.489237,,,0.034725,,,,,,,,,2.2017,,,3.8,,,2003-11-28,selling
,,,,2.9274,,,4.529,6.5104,0.489213,,,0.034721,,,,,,,,,2.2012,,,3.8,,,2003-11-28,middle
,,,,2.9265,,,4.529,6.5104,0.489189,,,0.034716,,,,,,,,,2.2002,,,3.8,,,2003-11-28,buying
,,,,2.949,,,4.5662,6.5488,0.48938,,,0.03453,,,,,,,,,2.2022,,,3.8,,,2003-12-01,buying
,,,,2.9499,,,4.5662,6.5488,0.489404,,,0.034534,,,,,,,,,2.2031,,,3.8,,,2003-12-01,middle
,,,,2.9507,,,4.5683,6.5488,0.489428,,,0.034539,,,,,,,,,2.2036,,,3.8,,,2003-12-01,selling
,,,,2.9257,,,4.5455,6.5317,0.4895,,,0.034744,,,,,,,,,2.2065,,,3.8,,,2003-12-02,buying
